ROUTEID,INTERSECTIONKEY,INTERSECTIONNAME,ACISA,LPI,NTOR_SIGNAGE,ALL_PED_PHASE,BIKE_PHASE,QUEUE_JUMP,TRANSIT_SIGNAL_PRIORITY,PED_RECALL_MODE,HAWK,APS,MEASURE,STATUS,WARD,LATITUDE,LONGITUDE,SE_ANNO_CAD_DATA,OBJECTID,GLOBALID
,d13f9b010ce6477a5160adb5e0c16546,17th St & Independence Ave SW (Westbound),1255,No,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.8879495,-77.04024084,,51289,{55DC0F5C-7D5B-384D-E063-782F520A01CE}
,1fa535785f72399a3c70d16eb5dff61e,5th St & Missouri Ave NW,5017,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.958349,-77.019958,,51290,{55DC0F5C-7D5C-384D-E063-782F520A01CE}
,bf12760ce5aef792e527089926d655fc,14th St & W St NW,5074,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,1,38.919207,-77.031966,,51291,{55DC0F5C-7D5D-384D-E063-782F520A01CE}
,3b117ec65bbd02e4cd246ce55fd209ae,11th St & Independence Ave SE,4038,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.8876,-76.991524,,51292,{55DC0F5C-7D5E-384D-E063-782F520A01CE}
,77d3cb8e0ff0a5ddb473a2c1a8903a75,Columbia Rd & Ontario Rd NW,6061,Yes,Completed,All-Ped Phase,Yes,No,No,Recall,No,No,,Active,1,38.92436006,-77.04014484,,51293,{55DC0F5C-7D5F-384D-E063-782F520A01CE}
,b329056c22b5fcf5ed33d5481ea40697,18th St & New Hampshire Ave NW,1372,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.911568,-77.041679,,51294,{55DC0F5C-7D60-384D-E063-782F520A01CE}
,f23a6d40f34bd53bb1d74b06e557e9fb,45TH STREET NW AND MASSACHUSETTS AVENUE NW,6279,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,3,38.9406527,-77.08964553,,51295,{55DC0F5C-7D61-384D-E063-782F520A01CE}
,dd0e9c72035c0b8af465035423b4f3f8,"13th St, Arkansas Ave & Decatur St NW",5031,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.948675,-77.029707,,51296,{55DC0F5C-7D62-384D-E063-782F520A01CE}
,ee5736a76b66cf08097014ab5c45fd51,10th St & Constitution Ave NW,2199,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.892116,-77.02604,,51297,{55DC0F5C-7D63-384D-E063-782F520A01CE}
,eabcda7ae26b81bd48c7c1d9cb5ca5bd,IDAHO AVENUE NW AND MASSACHUSETTS AVENUE NW,6036,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.93142008,-77.0770109,,51298,{55DC0F5C-7D64-384D-E063-782F520A01CE}
,099433219972b77930d61e39ed126b40,Georgia Ave & Kennedy St NW,5135,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.95622395,-77.02803132,,51299,{55DC0F5C-7D65-384D-E063-782F520A01CE}
,05be984db67ef3afd873746e2ad3c76a,14th St & H St NW,1014,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,2,38.900209,-77.031964,,51300,{55DC0F5C-7D66-384D-E063-782F520A01CE}
,7a4932dc95e5f60983f9373453719ed3,"7th St, 8th St SE & North Carolina, Independence Ave SE",4021,No,Completed,No,No,No,No,Recall,No,No,,Active,6,38.887605,-76.995689,,51301,{55DC0F5C-7D67-384D-E063-782F520A01CE}
,edeb079e2a285f3d611f6e174c7662df,Georgia Ave & Girard St NW,5276,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,1,38.926156,-77.022825,,51302,{55DC0F5C-7D68-384D-E063-782F520A01CE}
,6502678282234f56dc28ce8c7c348b84,21st St & Benning Rd NE,3132,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.89851159,-76.97417618,,51303,{55DC0F5C-7D69-384D-E063-782F520A01CE}
,f95d2239f07115cd268fe263e7b48c80,14th St & Federal Triangle Bldg Dwy N,1009,Yes,No Signage,No,No,No,No,TOD Recall,No,No,,Active,2,38.894469,-77.03198,,51304,{55DC0F5C-7D6A-384D-E063-782F520A01CE}
,3c62d80ecf23a5b85162faee6d40966c,14th St & Girard St NW,5061,No,Completed,All-Ped Phase,No,No,No,Recall,No,Yes,,Active,1,38.925632,-77.032329,,51305,{55DC0F5C-7D6B-384D-E063-782F520A01CE}
,a82ef67cd05ee27cad01cf7f93679900,"13th St, Tennessee Ave & Constitution Ave NE",3103,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.89201118,-76.98835227,,51306,{55DC0F5C-7D6C-384D-E063-782F520A01CE}
,ad8e083fea4dce12b44d4bcb8c16241d,"23rd St, 23rd Pkwy & Southern Ave SE",4150,Yes,Completed,No,No,No,No,Recall,No,No,,Active,8,38.844884,-76.970978,,51307,{55DC0F5C-7D6D-384D-E063-782F520A01CE}
,f2ecf0ea1b46ee651e84f0347d11efa7,RIGGS ROAD NE AND NICHOLSON STREET NE,5206,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.96014667,-77.00006133,,51308,{55DC0F5C-7D6E-384D-E063-782F520A01CE}
,22a9ee1fd1c042283aaa38c8dc0f1505,Pennsylvania Ave & Carpenter St SE,4198,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,7,38.868552,-76.958565,,51309,{55DC0F5C-7D6F-384D-E063-782F520A01CE}
,f3292e567c431abdcaf382ec5bfe480b,10th St & U St NW,2240,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.917014,-77.025989,,51310,{55DC0F5C-7D70-384D-E063-782F520A01CE}
,12b44423dcd6ca553c1d572618c1af0f,2nd St NW & Massachusetts Ave NW,2014,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,6,38.899329,-77.013682,,51311,{55DC0F5C-7D71-384D-E063-782F520A01CE}
,937ae69e3cb072d0145f9e3f49f7a826,"22nd St, Florida Ave & Q St, Massachusetts Ave NW",1153,Yes,Completed,No,No,No,Yes,Recall,No,Yes,,Active,2,38.911492,-77.048765,,51312,{55DC0F5C-7D72-384D-E063-782F520A01CE}
,86ac7b491b7069c8eac932ab13925cf8,"WISCONSIN AVE AND RIVER RD, NW",6259,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,3,38.94881647,-77.08017754,,51313,{55DC0F5C-7D73-384D-E063-782F520A01CE}
,13ddadade1471716dade7f19ce2ccd42,"17th St, Connecticut Ave & K St NW",1063,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.902605,-77.039448,,51314,{55DC0F5C-7D74-384D-E063-782F520A01CE}
,958129b9eca3aaf92ad09f3c39ee9a56,11th St & Harvard St NW,5026,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.926756,-77.027051,,51315,{55DC0F5C-7D75-384D-E063-782F520A01CE}
,d62ecb60e3af1f19b089b7f33b6653d4,7th St & K St NE,3080,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.902516,-76.996174,,51316,{55DC0F5C-7D76-384D-E063-782F520A01CE}
,776358fa35d0da5e44b187ff22f11cdc,"19th St & T St, Florida Ave NW",1108,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.915891,-77.043438,,51317,{55DC0F5C-7D77-384D-E063-782F520A01CE}
,d3a530a07da7d3caab9ee2d3a70a791c,"13th St & E Capitol St, Massachusetts Av SE",4226,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.889013,-76.988317,,51318,{55DC0F5C-7D78-384D-E063-782F520A01CE}
,17157d1f53541ae497f77cb05267964b,MASSACHUSETTS AVENUE NW AND GILLIS AVENUE NW,6108,Yes,No Signage,No,No,No,Yes,Actuated,No,No,,Active,3,38.92141358,-77.06313521,,51319,{55DC0F5C-7D79-384D-E063-782F520A01CE}
,0eb21d0d3a16099d43e5703be384d2e5,17th St & Gales St NE,3121,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.898116,-76.979678,,51320,{55DC0F5C-7D7A-384D-E063-782F520A01CE}
,ebf99f53db07cd00ebd4a4f6d22dbef7,12th St & U St NW,2257,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.917005,-77.028089,,51321,{55DC0F5C-7D7B-384D-E063-782F520A01CE}
,31a9f3b1210c66c3ba6c50c65d5dab33,"5th St, Park Pl & Rock Creek Church Rd, Quincy St NW",5018,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,4,38.937623,-77.019011,,51322,{55DC0F5C-7D7C-384D-E063-782F520A01CE}
,462bb094a3805d940a601347f7cb041e,Bladensburg Rd NE & 3000 Block Dwy,3461,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,5,38.929277,-76.96,,51323,{55DC0F5C-7D7D-384D-E063-782F520A01CE}
,88a3a9205e2a6f5c8b7352162a277711,24th St & Connecticut Ave NW,6004,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.92487769,-77.05229603,,51324,{55DC0F5C-7D7E-384D-E063-782F520A01CE}
,d3d8559712a3787163457321970a2cc8,19th St & G St NW,1109,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.898333,-77.043474,,51325,{55DC0F5C-7D7F-384D-E063-782F520A01CE}
,4ef1647f714872f4fd18782d8ab46f5b,M STREET NW AND THOMAS JEFFERSON STREET NW,6161,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.90520917,-77.06016411,,51326,{55DC0F5C-7D80-384D-E063-782F520A01CE}
,9279e216749caec16fe8693e72dd3c4f,OLIVER STREET NW AND WESTERN AVENUE NW,6235,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.96670922,-77.07816706,,51327,{55DC0F5C-7D81-384D-E063-782F520A01CE}
,890a5844dca57698a2b29bb5e0cfc347,Vermont Ave & U St NW,2156,Yes,Completed,No,No,Yes,No,Recall,No,No,,Active,1,38.916999,-77.025328,,51328,{55DC0F5C-7D82-384D-E063-782F520A01CE}
,8c0b751a54616f36184859333bb16513,Pennsylvania Ave & Alabama Ave SE,4100,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.865606,-76.951307,,51329,{55DC0F5C-7D83-384D-E063-782F520A01CE}
,d6524ae675980c1f3f7c1bbdc9845f5a,"3rd St & D St, Massachusetts Ave NE",3051,No,Completed,No,No,No,No,Recall,No,No,,Active,6,38.894618,-77.00204,,51330,{55DC0F5C-7D84-384D-E063-782F520A01CE}
,99869302c28627f9f08b7d467c678c22,Rhode Island Ave & Brentwood Rd NE (Engine Company 26),3442,No,No Signage,No,No,No,No,Actuated,No,No,,Active,5,38.924278,-76.986487,,51331,{55DC0F5C-7D85-384D-E063-782F520A01CE}
,dd7aeacd1b7054c5b7ce98888e7f8ac5,Southern Ave & Valley Terrace SE,4205,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,8,38.839974,-76.977239,,51332,{55DC0F5C-7D86-384D-E063-782F520A01CE}
,fa7798bc310eed00b0b1d47a33d16478,21st St & P St NW,1143,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.909647,-77.046634,,51333,{55DC0F5C-7D87-384D-E063-782F520A01CE}
,e511c5e4fa25ee17665736f480b74a5a,"14th St, Montana Ave & Rhode Island Ave NE",3189,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,5,38.924572,-76.985615,,51334,{55DC0F5C-7D88-384D-E063-782F520A01CE}
,5a314d826c21ee8b233e758c8866066e,"5th St SE & I St, Virginia Ave SE",4015,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,6,38.879373,-76.999189,,51335,{55DC0F5C-7D89-384D-E063-782F520A01CE}
,38726f0d0e888a6084bbf9f8b2d164b3,CLEVELAND AVENUE NW AND 34TH STREET NW,6022,Yes,Completed,No,No,No,No,Actuated,No,No,,Active,3,38.9299719,-77.06639919,,51336,{55DC0F5C-7D8A-384D-E063-782F520A01CE}
,f8575fccf91b35c0e34e94cb06e5e67c,New Jersey Ave & I St SE,1394,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.879288,-77.005176,,51337,{55DC0F5C-7D8B-384D-E063-782F520A01CE}
,7d71344abc91be2510414b67ff5260ad,11th St & C St NE,3094,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.893585,-76.991537,,51338,{55DC0F5C-7D8C-384D-E063-782F520A01CE}
,b71cd543f4662cde34eee0080efdef5f,"2nd St & Maryland Ave, Constitution Ave NE",3049,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.89198,-77.003516,,51339,{55DC0F5C-7D8D-384D-E063-782F520A01CE}
,e011b670aa6c9f8a46a0f36aef426511,12th St & C St SW,1216,No,Completed,No,No,No,No,Recall,No,No,,Active,6,38.88597786,-77.02812529,,51340,{55DC0F5C-7D8E-384D-E063-782F520A01CE}
,047b07565a0fe62e82ef4bef248992dc,16th St & P St NW,1055,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.909658,-77.036521,,51341,{55DC0F5C-7D8F-384D-E063-782F520A01CE}
,8ff97271169f43811a489c5592a4c387,Naylor Rd & Southern Ave SE,4252,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.851617,-76.962356,,51342,{55DC0F5C-7D90-384D-E063-782F520A01CE}
,ca1d12e4aa7edc74d125a63458c89fe2,"13th St, Brentwood Rd & Rhode Island Ave NE",3188,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,5,38.923808,-76.988049,,51343,{55DC0F5C-7D91-384D-E063-782F520A01CE}
,a5a9b37fc2cb76ff438cd0ef617c1a72,Howard Rd & Firth Sterling Ave SE,4113,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,8,38.863037,-76.996015,,51344,{55DC0F5C-7D92-384D-E063-782F520A01CE}
,823e5807c6e3a90f770da0d0c943caf3,3rd St & Kennedy St NW,5005,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,4,38.956573,-77.016128,,51345,{55DC0F5C-7D93-384D-E063-782F520A01CE}
,52b8f663045fece142efe1b2802b312f,Minnesota Ave & Hunt Pl NE,4279,Yes,No Signage,No,No,No,No,Actuated,No,Yes,,Active,7,38.900574,-76.944294,,51346,{55DC0F5C-7D94-384D-E063-782F520A01CE}
,ca32c9e0beb4441e8529a7293c8c08ca,Wheeler Rd & Congress St SE,4237,Yes,Completed,No,No,No,No,TOD Recall,No,No,,Active,8,38.840606,-76.993668,,51347,{55DC0F5C-7D95-384D-E063-782F520A01CE}
,ca1a8631395d963425c82ea5f80062a3,WISCONSIN AVENUE NW AND 35TH STREET NW,6265,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,3,38.91773339,-77.06938477,,51348,{55DC0F5C-7D96-384D-E063-782F520A01CE}
,19dcb354c635640e7c5b666e7a0e3290,"New York Ave, M St & New Jersey Ave NW",3045,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,6,38.90536926,-77.01477813,,51349,{55DC0F5C-7D97-384D-E063-782F520A01CE}
,5783295c7042615f57ea5cceecd38eb8,8th St & E St SE,4231,Yes,No Signage,No,No,No,Yes,Recall,No,No,,Active,6,38.882734,-76.994977,,51350,{55DC0F5C-7D98-384D-E063-782F520A01CE}
,fa1c04e3f2e3511965aaf75e8d31f791,Georgia Ave & Harvard St NW,5130,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,1,38.927226,-77.022962,,51351,{55DC0F5C-7D99-384D-E063-782F520A01CE}
,5f8b066032ed304acc189685749b0848,33RD STREET NW AND M STREET NW,6020,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90511791,-77.06604339,,51352,{55DC0F5C-7D9A-384D-E063-782F520A01CE}
,6da956c372269b8c20298dd9e838034a,Virginia Ave & E St NW,1193,Yes,No Signage,No,Yes,No,Yes,Recall,No,Yes,,Active,2,38.896015,-77.047891,,51353,{55DC0F5C-7D9B-384D-E063-782F520A01CE}
,5b0f7040b8c39e61c873fc24b5526c4e,"4th St & C St, Maryland Ave (South) NE",3466,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.893061,-77.000579,,51354,{55DC0F5C-7D9C-384D-E063-782F520A01CE}
,1e8e2fc7d36cbf7a703b77e7e3b45235,M St & Half St SW,2171,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.876472,-77.010652,,51355,{55DC0F5C-7D9D-384D-E063-782F520A01CE}
,bfe4fc8e43744023ec5f289cef0f7eda,24th St & Benning Rd NE,3135,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,7,38.898151,-76.972182,,51356,{55DC0F5C-7D9E-384D-E063-782F520A01CE}
,dd5944cde55c4a96c156bf73358fbad0,R ST AND FDMB AT WEST OVAL (SOUTH SIDE),2288,No,No Signage,No,Yes,No,No,Actuated,No,Yes,,Active,6,38.86947716,-77.00918842,,51357,{55DC0F5C-7D9F-384D-E063-782F520A01CE}
,45e40fd6e98f6ef9fbf0bf675691b52d,7th St & G St SW,1207,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.898458,-77.021915,,51358,{55DC0F5C-7DA0-384D-E063-782F520A01CE}
,16d61c141bbba4717740f57eaef17c4d,12th St & H St NE,3100,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.900195,-76.99025,,51359,{55DC0F5C-7DA1-384D-E063-782F520A01CE}
,6d5a41c4a19d2931374a48c96bd99345,15th St & Alabama Ave SE,4298,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,8,38.84618599,-76.98280377,,51360,{55DC0F5C-7DA2-384D-E063-782F520A01CE}
,a3abfd96d9cf87d445038cec22975980,"43RD ST AND RIVER RD AND CHESAPEAKE ST, NW",6044,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.95104505,-77.08364289,,51361,{55DC0F5C-7DA3-384D-E063-782F520A01CE}
,c5ddaf5c3a28fac36924d8f1405032c2,6th St & Constitution Ave NW,2039,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.892075,-77.019913,,51362,{55DC0F5C-7DA4-384D-E063-782F520A01CE}
,055ed2e362de0b639dbbffe3ce16ac37,Massachusetts Ave & Belmont Rd NW,6105,Yes,Completed,No,No,No,Yes,Actuated,No,Yes,,Active,2,38.916629,-77.056767,,51363,{55DC0F5C-7DA5-384D-E063-782F520A01CE}
,ac02475e34996a5264fdf0de04c52ab3,13th St & S St NW,2144,Yes,Completed,No,No,No,No,Recall,No,No,,Active,1,38.914097,-77.029621,,51365,{55DC0F5C-7DA7-384D-E063-782F520A01CE}
,73cc48060de19dced90b9b1055863420,14th St & G St NW,1013,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,2,38.89833,-77.03197,,51366,{55DC0F5C-7DA8-384D-E063-782F520A01CE}
,5c930306b9518150c67e00540289058e,"Florida Ave & Vermont Ave, V St NW",5202,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,1,38.918287,-77.02436,,51367,{55DC0F5C-7DA9-384D-E063-782F520A01CE}
,3722523e244e3cbe4a8054dd8b37da8d,MASSACHUSETTS AVENUE NW AND 50TH STREET NW,6253,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.94707773,-77.09844379,,51368,{55DC0F5C-7DAA-384D-E063-782F520A01CE}
,e5cacb0b80c4f9e28d294958e95f077b,12th St & Independence Ave SW,1219,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.887573,-77.028085,,51369,{55DC0F5C-7DAB-384D-E063-782F520A01CE}
,ed2d1325ea4ba55361e53ef8c3fd84e4,"27th St & I St, Virginia Ave NW",1174,No,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90066,-77.056092,,51370,{55DC0F5C-7DAC-384D-E063-782F520A01CE}
,253b1129ba43ff1cfe4d17be47bc00bc,Tennessee Ave & C St NE,3218,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.893571,-76.987111,,51371,{55DC0F5C-7DAD-384D-E063-782F520A01CE}
,3bcc76661a51863d58cf35d278f6739c,17th St & E Capitol St,3223,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,7,38.88980782,-76.98076632,,51372,{55DC0F5C-7DAE-384D-E063-782F520A01CE}
,42bc5217056045da3dce8e5827eea95c,11th St & Maryland Ave NE,3097,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.896834,-76.991525,,51373,{55DC0F5C-7DAF-384D-E063-782F520A01CE}
,8e052f9dbfd5aa934c41487755ff1f8c,4th St & Douglas St NE,3255,Yes,Completed,No,No,No,No,Actuated,No,No,,Active,5,38.923446,-77.000593,,51374,{55DC0F5C-7DB0-384D-E063-782F520A01CE}
,5ae3eae2591f504d11d3e8502ac657c8,Arkansas Ave & Allison St NW,5110,Yes,Completed,No,No,No,No,Recall,No,No,,Active,4,38.94508,-77.0317,,51375,{55DC0F5C-7DB1-384D-E063-782F520A01CE}
,40d291f446d24f09c5a963b5301ad34d,South Dakota Ave NE & Vista St NE,3214,Yes,Completed,No,No,No,No,Actuated,No,No,,Active,5,38.927213,-76.967295,,51376,{55DC0F5C-7DB2-384D-E063-782F520A01CE}
,d0bfee0911ba9af6fd6148a7695633f7,Southern Ave & Branch Ave SE,4103,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,7,38.854914,-76.958103,,51377,{55DC0F5C-7DB3-384D-E063-782F520A01CE}
,c8a562f30a455dab489272974a26f7d1,14th St & Thomas Cir NW (East Side),1367,No,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90565652,-77.03149529,,51378,{55DC0F5C-7DB4-384D-E063-782F520A01CE}
,cc84dc7c5205059f77f9fa07499fcc4a,4TH STREET NW AND I STREET NW,2271,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,6,38.90133255,-77.01617581,,51379,{55DC0F5C-7DB5-384D-E063-782F520A01CE}
,85283dd465118b009593d9a14095ed28,7th St & Madison Dr NW,1001,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,2,38.890562,-77.021908,,51380,{55DC0F5C-7DB6-384D-E063-782F520A01CE}
,f9fb8d1576c5d5c1d6610cb809b6b4e3,3rd St & I St SW,2181,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.879305,-77.015189,,51381,{55DC0F5C-7DB7-384D-E063-782F520A01CE}
,1da686117a0ae8791415b19a7c44579c,WISCONSIN AVENUE NW AND JENIFER STREET NW,6141,Yes,Completed,No,No,No,Yes,Recall,No,No,,Active,3,38.95904881,-77.08484846,,51382,{55DC0F5C-7DB8-384D-E063-782F520A01CE}
,2b5237ecf78783b60cca354166c30958,GEORGIA AVENUE NW AND JUNIPER STREET NW,5295,No,No Signage,No,No,No,No,Actuated,No,Yes,,Active,4,38.98273334,-77.02655851,,51383,{55DC0F5C-7DB9-384D-E063-782F520A01CE}
,4429b22a33039bea982304ab684edffb,Hawaii Ave/Clermont Dr & Allison St NE,5182,No,Completed,No,No,No,No,Recall,No,No,,Active,5,38.946303,-77.007533,,51384,{55DC0F5C-7DBA-384D-E063-782F520A01CE}
,cb88392992f0b43b6823843ed2c9ea61,3rd St & M St SW,2184,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.876498,-77.015207,,51385,{55DC0F5C-7DBB-384D-E063-782F520A01CE}
,c0bd032c12377dfe1213917812a84d75,4th St & Atlantic St SE,4107,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,8,38.830965,-77.000576,,51386,{55DC0F5C-7DBC-384D-E063-782F520A01CE}
,f324a32602a939fab016e4d78e2e4ec6,N Capitol St & Bryant St NW,5193,Yes,Completed,No,No,No,No,Actuated,No,Yes,,Active,5,38.921295,-77.009038,,51387,{55DC0F5C-7DBD-384D-E063-782F520A01CE}
,,Connecticut Ave & Zoo Gate NW,6088,No,No Signage,All-Ped Phase,No,No,No,Recall,No,Yes,,Active,3,38.929886,-77.055209,,51388,{55DC0F5C-7DBE-384D-E063-782F520A01CE}
,c78f8bdb520c2b275f4dea5a1d866588,17th St & Potomac Ave SE,4054,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,6,38.88226645,-76.98076201,,51389,{55DC0F5C-7DBF-384D-E063-782F520A01CE}
,a33b04ad0af2a742dc6c158f18e12226,10th St & New York Ave NW,2096,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,2,38.901484,-77.026004,,51390,{55DC0F5C-7DC0-384D-E063-782F520A01CE}
,879314a7991a6047f34407e379ba1e9e,N Capitol St & Florida Ave,3037,Yes,Completed,No,No,No,No,Recall,No,No,,Active,5,38.910808,-77.009055,,51391,{55DC0F5C-7DC1-384D-E063-782F520A01CE}
,969f891704b6371c187e0bd071178dc0,"25th St & Pennsylvania Ave, L St NW",1170,Yes,Completed,No,No,No,No,Recall,No,No,,Active,2,38.90367,-77.053296,,51392,{55DC0F5C-7DC2-384D-E063-782F520A01CE}
,07445c74798d20b79d03728ba5257cea,Maine Ave SW & I-395 Ramps,1387,No,No Signage,No,No,No,, ,No,No,,Active,6,38.8829147,-77.03075937,,51394,{55DC0F5C-7DC4-384D-E063-782F520A01CE}
,2b41e1c6afb18dad7b74167ea03552bd,OLIVER STREET NW AND CONNECTICUT AVENUE NW,6076,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.96672371,-77.07662957,,51395,{55DC0F5C-7DC5-384D-E063-782F520A01CE}
,3356450c6ae50778f95bc0824bfe128a,MACARTHUR BLVD AND RESERVOIR RD (WEST)NW,6100,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.91563654,-77.09467547,,51396,{55DC0F5C-7DC6-384D-E063-782F520A01CE}
,bf574bdf59b1b3e2dc74b2f2a7027079,CONNECTICUT AVENUE NW AND LIVINGSTON STREET NW,6071,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.96309988,-77.07452315,,51397,{55DC0F5C-7DC7-384D-E063-782F520A01CE}
,802f7f009424c3636f38bae99059276b,MACARTHUR BOULEVARD NW AND V STREET NW,6101,Yes,Completed,No,No,No,No,Recall,No,Yes,,Active,3,38.91799917,-77.09765651,,51398,{55DC0F5C-7DC8-384D-E063-782F520A01CE}
,7aa6799f3118edaeadcd0a28ef246e42,Minnesota Ave & C St SE,4267,No,No Signage,No,No,No,No,Actuated,Yes,Yes,,Active,7,38.885979,-76.95583,,51399,{55DC0F5C-7DC9-384D-E063-782F520A01CE}
,,"2323 WISCONSIN AVE.,NW",6254,Yes,No Signage,No,No,No,No,Recall,No,No,,Active,3,38.920986,-77.071959,,51400,{55DC0F5C-7DCA-384D-E063-782F520A01CE}
,de060a3988ab1523f00fc4aaae382809,Nannie Helen Burroughs Ave & Division Ave NE,4077,Yes,Completed,No,No,Yes,No,Recall,No,No,,Active,7,38.898364,-76.925671,,51401,{55DC0F5C-7DCB-384D-E063-782F520A01CE}
,311bf2810dddc3fcca61054b56fc1560,2nd St & Massachusetts Ave NE,3050,Yes,Completed,No,No,No,No,Recall,No,No,,Active,6,38.895214,-77.003516,,51402,{55DC0F5C-7DCC-384D-E063-782F520A01CE}
,211a34af0939cc76553fbe9ae24f7c2a,19th St & Constitution Ave NW,1104,Yes,No Signage,No,No,No,No,Recall,No,Yes,,Active,2,38.892111,-77.043487,,51403,{55DC0F5C-7DCD-384D-E063-782F520A01CE}
,775f92e0d6284ffbd86db73f065c6d92,CONNECTICUT AVENUE NW AND DAVENPORT STREET NW,6066,Yes,Completed,No,No,No,No,Recall,No,No,,Active,3,38.95210415,-77.06812486,,51404,{55DC0F5C-7DCE-384D-E063-782F520A01CE}
,b65dabc465cbcaf51ceba7ff31b265ea,"18th St & Connecticut Ave, M St, Rhode Island Ave NW",1094,Yes,Completed,No,Yes,No,No,Recall,No,Yes,,Active,2,38.90568,-77.041126,,51406,{55DC0F5C-7DD0-384D-E063-782F520A01CE}
